customer_id,recency_score,frequency_score,monetary_score,rfm_score,customer_segmentation
402558,2,3,3,233,Promising
420386,2,3,3,233,Promising
383050,2,3,3,233,Promising
414892,2,3,3,233,Promising
285901,2,3,3,233,Promising
402078,2,3,3,233,Promising
391091,2,3,3,233,Promising
417878,2,3,3,233,Promising
394243,2,3,3,233,Promising
271313,2,3,3,233,Promising
286175,2,3,3,233,Promising
414566,2,3,3,233,Promising
396356,2,3,3,233,Promising
381084,2,3,3,233,Promising
380608,2,3,3,233,Promising
390883,2,3,3,233,Promising
290376,2,3,3,233,Promising
389369,2,3,3,233,Promising
349435,2,3,3,233,Promising
418313,2,3,3,233,Promising
333836,2,3,3,233,Promising
399882,2,3,3,233,Promising
422868,2,3,3,233,Promising
405748,2,3,3,233,Promising
399528,2,3,3,233,Promising
114059,2,3,3,233,Promising
320374,2,3,3,233,Promising
397533,2,3,3,233,Promising
414066,2,3,3,233,Promising
175228,2,3,3,233,Promising
385417,2,3,3,233,Promising
423859,2,3,3,233,Promising
158766,2,3,3,233,Promising
244366,2,3,3,233,Promising
418020,2,3,3,233,Promising
395084,2,3,3,233,Promising
423398,2,3,3,233,Promising
420673,2,3,3,233,Promising
423673,2,3,3,233,Promising
401792,2,3,3,233,Promising
399955,2,3,3,233,Promising
422100,2,3,3,233,Promising
391229,2,3,3,233,Promising
312114,2,3,3,233,Promising
167157,2,3,3,233,Promising
404908,2,3,3,233,Promising
229311,2,3,3,233,Promising
389096,2,3,3,233,Promising
382278,2,3,3,233,Promising
352981,2,3,3,233,Promising
401817,2,3,3,233,Promising
251511,2,3,3,233,Promising
367128,2,3,3,233,Promising
395246,2,3,3,233,Promising
394538,2,3,3,233,Promising
125486,2,3,3,233,Promising
405528,2,3,3,233,Promising
424491,2,3,3,233,Promising
239363,2,3,3,233,Promising
420781,2,3,3,233,Promising
275077,2,3,3,233,Promising
393610,2,3,3,233,Promising
424743,2,3,3,233,Promising
90671,2,3,3,233,Promising
374996,2,3,3,233,Promising
382779,2,3,3,233,Promising
403024,2,3,3,233,Promising
28320,2,3,3,233,Promising
395330,2,3,3,233,Promising
389332,2,3,3,233,Promising
399012,2,3,3,233,Promising
396557,2,3,3,233,Promising
377954,2,3,3,233,Promising
284450,2,3,3,233,Promising
342303,2,3,3,233,Promising
383300,2,3,3,233,Promising
404701,2,3,3,233,Promising
382871,2,3,3,233,Promising
418659,2,3,3,233,Promising
387903,2,3,3,233,Promising
173477,2,3,3,233,Promising
400004,2,3,3,233,Promising
423931,2,3,3,233,Promising
402678,2,3,3,233,Promising
330841,2,3,3,233,Promising
394291,2,3,3,233,Promising
396867,2,3,3,233,Promising
395872,2,3,3,233,Promising
388551,2,3,3,233,Promising
385878,2,3,3,233,Promising
342482,2,3,3,233,Promising
409181,2,3,3,233,Promising
393659,2,3,3,233,Promising
272720,2,3,3,233,Promising
377594,2,3,3,233,Promising
406730,2,3,3,233,Promising
390356,2,3,3,233,Promising
414217,2,3,3,233,Promising
419062,2,3,3,233,Promising
405899,2,3,3,233,Promising
419425,2,3,3,233,Promising
388621,2,3,3,233,Promising
414108,2,3,3,233,Promising
396987,2,3,3,233,Promising
256520,2,3,3,233,Promising
392540,2,3,3,233,Promising
404883,2,3,3,233,Promising
418497,2,3,3,233,Promising
396750,2,3,3,233,Promising
403873,2,3,3,233,Promising
384633,2,3,3,233,Promising
258505,2,3,3,233,Promising
377430,2,3,3,233,Promising
414553,2,3,3,233,Promising
232415,2,3,3,233,Promising
418760,2,3,3,233,Promising
261803,2,3,3,233,Promising
125222,2,3,3,233,Promising
375275,2,3,3,233,Promising
393702,2,3,3,233,Promising
404079,2,3,3,233,Promising
412898,2,3,3,233,Promising
369461,2,3,3,233,Promising
422911,2,3,3,233,Promising
310181,2,3,3,233,Promising
423867,2,3,3,233,Promising
419431,2,3,3,233,Promising
415963,2,3,3,233,Promising
395020,2,3,3,233,Promising
386766,2,3,3,233,Promising
367849,2,3,3,233,Promising
407805,2,3,3,233,Promising
298948,2,3,3,233,Promising
388477,2,3,3,233,Promising
419837,2,3,3,233,Promising
119858,2,3,3,233,Promising
414092,2,3,3,233,Promising
267122,2,3,3,233,Promising
412875,2,3,3,233,Promising
421872,2,3,3,233,Promising
386616,2,3,3,233,Promising
369247,2,3,3,233,Promising
395359,2,3,3,233,Promising
217010,2,3,3,233,Promising
402660,2,3,3,233,Promising
343464,2,3,3,233,Promising
295287,2,3,3,233,Promising
336605,2,3,3,233,Promising
371690,2,3,3,233,Promising
402828,2,3,3,233,Promising
402527,2,3,3,233,Promising
306383,2,3,3,233,Promising
404875,2,3,3,233,Promising
397901,2,3,3,233,Promising
397992,2,3,3,233,Promising
401876,2,3,3,233,Promising
394507,2,3,3,233,Promising
343041,2,3,3,233,Promising
408237,2,3,3,233,Promising
408302,2,3,3,233,Promising
412915,2,3,3,233,Promising
273767,2,3,3,233,Promising
423637,2,3,3,233,Promising
327605,2,3,3,233,Promising
421593,2,3,3,233,Promising
399842,2,3,3,233,Promising
418812,2,3,3,233,Promising
391664,2,3,3,233,Promising
359051,2,3,3,233,Promising
400847,2,3,3,233,Promising
141142,2,3,3,233,Promising
389353,2,3,3,233,Promising
397195,2,3,3,233,Promising
423174,2,3,3,233,Promising
421588,2,3,3,233,Promising
331118,2,3,3,233,Promising
143994,2,3,3,233,Promising
390184,2,3,3,233,Promising
335123,2,3,3,233,Promising
399151,2,3,3,233,Promising
393889,2,3,3,233,Promising
385894,2,3,3,233,Promising
330905,2,3,3,233,Promising
225017,2,3,3,233,Promising
420202,2,3,3,233,Promising
397416,2,3,3,233,Promising
184090,2,3,3,233,Promising
391588,2,3,3,233,Promising
416736,2,3,3,233,Promising
400347,2,3,3,233,Promising
410560,2,3,3,233,Promising
395915,2,3,3,233,Promising
414603,2,3,3,233,Promising
247050,2,3,3,233,Promising
157995,2,3,3,233,Promising
393176,2,3,3,233,Promising
391215,2,3,3,233,Promising
120971,2,3,3,233,Promising
403564,2,3,3,233,Promising
403215,2,3,3,233,Promising
258087,2,3,3,233,Promising
385440,2,3,3,233,Promising
334733,2,3,3,233,Promising
399716,2,3,3,233,Promising
336435,2,3,3,233,Promising
419363,2,3,3,233,Promising
372355,2,3,3,233,Promising
394637,2,3,3,233,Promising
405664,2,3,3,233,Promising
359635,2,3,3,233,Promising
381938,2,3,3,233,Promising
400626,2,3,3,233,Promising
405801,2,3,3,233,Promising
400916,2,3,3,233,Promising
391560,2,3,3,233,Promising
289777,2,3,3,233,Promising
407094,2,3,3,233,Promising
256941,2,3,3,233,Promising
16974,2,3,3,233,Promising
143882,2,3,3,233,Promising
404804,2,3,3,233,Promising
326351,2,3,3,233,Promising
417636,2,3,3,233,Promising
395960,2,3,3,233,Promising
400164,2,3,3,233,Promising
346671,2,3,3,233,Promising
415518,2,3,3,233,Promising
383984,2,3,3,233,Promising
161055,2,3,3,233,Promising
414518,2,3,3,233,Promising
297821,2,3,3,233,Promising
420316,2,3,3,233,Promising
414817,2,3,3,233,Promising
382565,2,3,3,233,Promising
256272,2,3,3,233,Promising
183571,2,3,3,233,Promising
389184,2,3,3,233,Promising
408541,2,3,3,233,Promising
390211,2,3,3,233,Promising
424164,2,3,3,233,Promising
237256,2,3,3,233,Promising
92049,2,3,3,233,Promising
393812,2,3,3,233,Promising
25073,2,3,3,233,Promising
376145,2,3,3,233,Promising
373606,2,3,3,233,Promising
407806,2,3,3,233,Promising
301935,2,3,3,233,Promising
138882,2,3,3,233,Promising
410428,2,3,3,233,Promising
389579,2,3,3,233,Promising
407005,2,3,3,233,Promising
405419,2,3,3,233,Promising
395477,2,3,3,233,Promising
399838,2,3,3,233,Promising
163481,2,3,3,233,Promising
257471,2,3,3,233,Promising
399326,2,3,3,233,Promising
413941,2,3,3,233,Promising
389789,2,3,3,233,Promising
401128,2,3,3,233,Promising
133583,2,3,3,233,Promising
224944,2,3,3,233,Promising
286854,2,3,3,233,Promising
377999,2,3,3,233,Promising
385375,2,3,3,233,Promising
385232,2,3,3,233,Promising
406366,2,3,3,233,Promising
153179,2,3,3,233,Promising
394920,2,3,3,233,Promising
399732,2,3,3,233,Promising
419975,2,3,3,233,Promising
330769,2,3,3,233,Promising
388126,2,3,3,233,Promising
377304,2,3,3,233,Promising
415037,2,3,3,233,Promising
290099,2,3,3,233,Promising
391223,2,3,3,233,Promising
303843,2,3,3,233,Promising
208802,2,3,3,233,Promising
405312,2,3,3,233,Promising
263721,2,3,3,233,Promising
391017,2,3,3,233,Promising
414104,2,3,3,233,Promising
358111,2,3,3,233,Promising
392973,2,3,3,233,Promising
399802,2,3,3,233,Promising
383021,2,3,3,233,Promising
405509,2,3,3,233,Promising
391909,2,3,3,233,Promising
184059,2,3,3,233,Promising
363655,2,3,3,233,Promising
416048,2,3,3,233,Promising
398352,2,3,3,233,Promising
387736,2,3,3,233,Promising
298540,2,3,3,233,Promising
107792,2,3,3,233,Promising
378544,2,3,3,233,Promising
341434,2,3,3,233,Promising
413354,2,3,3,233,Promising
134233,2,3,3,233,Promising
359913,2,3,3,233,Promising
403882,2,3,3,233,Promising
418893,2,3,3,233,Promising
267222,2,3,3,233,Promising
407563,2,3,3,233,Promising
222499,2,3,3,233,Promising
179581,2,3,3,233,Promising
403891,2,3,3,233,Promising
333652,2,3,3,233,Promising
417505,2,3,3,233,Promising
385962,2,3,3,233,Promising
188157,3,1,1,311,Recent Customer
335195,3,1,1,311,Recent Customer
333368,3,1,1,311,Recent Customer
191324,3,1,1,311,Recent Customer
302470,3,1,1,311,Recent Customer
140588,3,1,1,311,Recent Customer
133326,3,1,1,311,Recent Customer
19009,3,1,1,311,Recent Customer
283501,3,1,1,311,Recent Customer
236287,3,1,1,311,Recent Customer
253954,3,1,1,311,Recent Customer
93009,3,1,1,311,Recent Customer
334003,3,1,1,311,Recent Customer
257237,3,1,1,311,Recent Customer
8368,3,1,1,311,Recent Customer
291197,3,1,1,311,Recent Customer
238624,3,1,1,311,Recent Customer
348810,3,1,1,311,Recent Customer
326436,3,1,1,311,Recent Customer
47748,3,1,1,311,Recent Customer
262739,3,1,1,311,Recent Customer
333399,3,1,1,311,Recent Customer
347890,3,1,1,311,Recent Customer
110433,3,1,1,311,Recent Customer
266506,3,1,1,311,Recent Customer
167514,3,1,1,311,Recent Customer
289572,3,1,1,311,Recent Customer
223537,3,1,1,311,Recent Customer
294189,3,1,1,311,Recent Customer
134131,3,1,1,311,Recent Customer
242597,3,1,1,311,Recent Customer
222944,3,1,1,311,Recent Customer
201663,3,1,1,311,Recent Customer
177956,3,1,1,311,Recent Customer
290022,3,1,1,311,Recent Customer
143574,3,1,1,311,Recent Customer
321228,3,1,1,311,Recent Customer
230921,3,1,1,311,Recent Customer
129534,3,1,1,311,Recent Customer
354136,3,1,1,311,Recent Customer
188913,3,1,1,311,Recent Customer
119722,3,1,1,311,Recent Customer
292162,3,1,1,311,Recent Customer
197977,3,1,1,311,Recent Customer
306673,3,1,1,311,Recent Customer
125428,3,1,1,311,Recent Customer
267967,3,1,1,311,Recent Customer
216858,3,1,1,311,Recent Customer
127965,3,1,1,311,Recent Customer
366761,3,1,1,311,Recent Customer
276551,3,1,1,311,Recent Customer
109592,3,1,1,311,Recent Customer
208111,3,1,1,311,Recent Customer
302227,3,1,1,311,Recent Customer
190729,3,1,1,311,Recent Customer
96051,3,1,1,311,Recent Customer
253092,3,1,1,311,Recent Customer
216513,3,1,1,311,Recent Customer
308905,3,1,1,311,Recent Customer
172980,3,1,1,311,Recent Customer
149330,3,1,1,311,Recent Customer
56908,3,1,1,311,Recent Customer
319948,3,1,1,311,Recent Customer
333849,3,1,1,311,Recent Customer
155095,3,1,1,311,Recent Customer
332005,3,1,1,311,Recent Customer
293033,3,1,1,311,Recent Customer
269979,3,1,1,311,Recent Customer
300399,3,1,1,311,Recent Customer
290057,3,1,1,311,Recent Customer
194561,3,1,1,311,Recent Customer
316267,3,1,1,311,Recent Customer
272347,3,1,1,311,Recent Customer
184890,3,1,1,311,Recent Customer
266975,3,1,1,311,Recent Customer
343436,3,1,1,311,Recent Customer
296750,3,1,1,311,Recent Customer
129992,3,1,1,311,Recent Customer
158262,3,1,1,311,Recent Customer
158874,3,1,1,311,Recent Customer
318352,3,1,1,311,Recent Customer
303425,3,1,1,311,Recent Customer
124333,3,1,1,311,Recent Customer
171978,3,1,1,311,Recent Customer
283594,3,1,1,311,Recent Customer
275157,3,1,1,311,Recent Customer
255720,3,1,1,311,Recent Customer
305601,3,1,1,311,Recent Customer
255142,3,1,1,311,Recent Customer
245488,3,1,1,311,Recent Customer
225704,3,1,1,311,Recent Customer
334186,3,1,1,311,Recent Customer
141603,3,1,1,311,Recent Customer
143942,3,1,1,311,Recent Customer
272194,3,1,1,311,Recent Customer
259428,3,1,1,311,Recent Customer
289974,3,1,1,311,Recent Customer
223835,3,1,1,311,Recent Customer
332759,3,1,1,311,Recent Customer
247005,3,1,1,311,Recent Customer
290088,3,1,1,311,Recent Customer
129835,3,1,1,311,Recent Customer
300478,3,1,1,311,Recent Customer
102637,3,1,1,311,Recent Customer
133162,3,1,1,311,Recent Customer
251227,3,1,1,311,Recent Customer
354283,3,1,1,311,Recent Customer
294249,3,1,1,311,Recent Customer
158672,3,1,1,311,Recent Customer
190016,3,1,1,311,Recent Customer
308348,3,1,1,311,Recent Customer
286724,3,1,1,311,Recent Customer
284967,3,1,1,311,Recent Customer
174841,3,1,1,311,Recent Customer
306806,3,1,1,311,Recent Customer
260188,3,1,1,311,Recent Customer
288189,3,1,1,311,Recent Customer
317166,3,1,1,311,Recent Customer
294800,3,1,1,311,Recent Customer
125499,3,1,1,311,Recent Customer
131208,3,1,1,311,Recent Customer
100664,3,1,1,311,Recent Customer
184054,3,1,1,311,Recent Customer
272023,3,1,1,311,Recent Customer
220063,3,1,1,311,Recent Customer
126350,3,1,1,311,Recent Customer
224668,3,1,1,311,Recent Customer
258250,3,1,1,311,Recent Customer
192742,3,1,1,311,Recent Customer
317471,3,1,1,311,Recent Customer
116581,3,1,1,311,Recent Customer
126076,3,1,1,311,Recent Customer
108175,3,1,1,311,Recent Customer
254164,3,1,1,311,Recent Customer
320741,3,1,1,311,Recent Customer
251540,3,1,1,311,Recent Customer
342630,3,1,1,311,Recent Customer
268680,3,1,1,311,Recent Customer
271180,3,1,1,311,Recent Customer
121443,3,1,1,311,Recent Customer
198638,3,1,1,311,Recent Customer
224534,3,1,1,311,Recent Customer
145297,3,1,1,311,Recent Customer
166744,3,1,1,311,Recent Customer
95592,3,1,1,311,Recent Customer
202113,3,1,1,311,Recent Customer
114248,3,1,1,311,Recent Customer
298307,3,1,1,311,Recent Customer
168254,3,1,1,311,Recent Customer
287601,3,1,1,311,Recent Customer
293673,3,1,1,311,Recent Customer
300479,3,1,1,311,Recent Customer
185887,3,1,1,311,Recent Customer
205272,3,1,1,311,Recent Customer
286225,3,1,1,311,Recent Customer
215454,3,1,1,311,Recent Customer
332329,3,1,1,311,Recent Customer
137102,3,1,1,311,Recent Customer
301877,3,1,1,311,Recent Customer
191522,3,1,1,311,Recent Customer
289113,3,1,1,311,Recent Customer
158067,3,1,1,311,Recent Customer
278465,3,1,1,311,Recent Customer
253792,3,1,1,311,Recent Customer
296799,3,1,1,311,Recent Customer
110296,3,1,1,311,Recent Customer
139679,3,1,1,311,Recent Customer
98301,3,1,1,311,Recent Customer
169418,3,1,1,311,Recent Customer
184220,3,1,1,311,Recent Customer
340875,3,1,1,311,Recent Customer
145583,3,1,1,311,Recent Customer
263852,3,1,1,311,Recent Customer
334111,3,1,1,311,Recent Customer
248961,3,1,1,311,Recent Customer
286704,3,1,1,311,Recent Customer
358573,3,1,1,311,Recent Customer
268495,3,1,1,311,Recent Customer
212411,3,1,1,311,Recent Customer
289121,3,1,1,311,Recent Customer
162548,3,1,1,311,Recent Customer
209721,3,1,1,311,Recent Customer
257263,3,1,1,311,Recent Customer
159062,3,1,1,311,Recent Customer
319980,3,1,1,311,Recent Customer
135393,3,1,1,311,Recent Customer
288043,3,1,1,311,Recent Customer
193906,3,1,1,311,Recent Customer
149393,3,1,1,311,Recent Customer
172034,3,1,1,311,Recent Customer
269810,3,1,1,311,Recent Customer
359122,3,1,1,311,Recent Customer
62938,3,1,1,311,Recent Customer
310756,3,1,1,311,Recent Customer
288504,3,1,1,311,Recent Customer
152975,3,1,1,311,Recent Customer
152114,3,1,1,311,Recent Customer
187896,3,1,1,311,Recent Customer
319969,3,1,1,311,Recent Customer
286022,3,1,1,311,Recent Customer
262373,3,1,1,311,Recent Customer
194063,3,1,1,311,Recent Customer
296802,3,1,1,311,Recent Customer
306343,3,1,1,311,Recent Customer
357966,3,1,1,311,Recent Customer
253409,3,1,1,311,Recent Customer
112573,3,1,1,311,Recent Customer
205382,3,1,1,311,Recent Customer
331865,3,1,1,311,Recent Customer
144996,3,1,1,311,Recent Customer
350235,3,1,1,311,Recent Customer
160313,3,1,1,311,Recent Customer
216367,3,1,1,311,Recent Customer
207786,3,1,1,311,Recent Customer
298639,3,1,1,311,Recent Customer
136327,3,1,1,311,Recent Customer
296804,3,1,1,311,Recent Customer
208043,3,1,1,311,Recent Customer
20399,3,1,1,311,Recent Customer
291373,3,1,1,311,Recent Customer
216299,3,1,1,311,Recent Customer
241504,3,1,1,311,Recent Customer
125574,3,1,1,311,Recent Customer
163091,3,1,1,311,Recent Customer
109270,3,1,1,311,Recent Customer
348957,3,1,1,311,Recent Customer
177944,3,1,1,311,Recent Customer
332639,3,1,1,311,Recent Customer
291691,3,1,1,311,Recent Customer
125948,3,1,1,311,Recent Customer
200555,3,1,1,311,Recent Customer
339911,3,1,1,311,Recent Customer
226666,3,1,1,311,Recent Customer
231910,3,1,1,311,Recent Customer
188631,3,1,1,311,Recent Customer
182911,3,1,1,311,Recent Customer
247224,3,1,1,311,Recent Customer
283293,3,1,1,311,Recent Customer
249122,3,1,1,311,Recent Customer
219252,3,1,1,311,Recent Customer
150394,3,1,1,311,Recent Customer
311995,3,1,1,311,Recent Customer
242534,3,1,1,311,Recent Customer
313697,3,1,1,311,Recent Customer
293949,3,1,1,311,Recent Customer
283280,3,1,1,311,Recent Customer
173293,3,1,1,311,Recent Customer
71497,3,1,1,311,Recent Customer
319910,3,1,1,311,Recent Customer
38323,3,1,1,311,Recent Customer
262468,3,1,1,311,Recent Customer
150092,3,1,1,311,Recent Customer
178755,3,1,1,311,Recent Customer
333381,3,1,1,311,Recent Customer
100966,3,1,1,311,Recent Customer
190865,3,1,1,311,Recent Customer
228696,3,1,1,311,Recent Customer
333268,3,1,1,311,Recent Customer
183572,3,1,1,311,Recent Customer
304664,3,1,1,311,Recent Customer
162524,3,1,1,311,Recent Customer
320204,3,1,1,311,Recent Customer
170904,3,1,1,311,Recent Customer
218207,3,1,1,311,Recent Customer
139042,3,1,1,311,Recent Customer
291440,3,1,1,311,Recent Customer
196293,3,1,1,311,Recent Customer
321524,3,1,1,311,Recent Customer
250059,3,1,1,311,Recent Customer
366329,3,1,1,311,Recent Customer
333397,3,1,1,311,Recent Customer
319930,3,1,1,311,Recent Customer
141546,3,1,1,311,Recent Customer
106644,3,1,1,311,Recent Customer
174423,3,1,1,311,Recent Customer
95812,3,1,1,311,Recent Customer
133263,3,1,1,311,Recent Customer
292300,3,1,1,311,Recent Customer
256779,3,1,1,311,Recent Customer
233807,3,1,1,311,Recent Customer
182542,3,1,1,311,Recent Customer
297024,3,1,1,311,Recent Customer
248791,3,1,1,311,Recent Customer
187818,3,1,1,311,Recent Customer
223949,3,1,1,311,Recent Customer
246561,3,1,1,311,Recent Customer
296800,3,1,1,311,Recent Customer
165178,3,1,1,311,Recent Customer
284488,3,1,1,311,Recent Customer
192942,3,1,1,311,Recent Customer
296435,3,1,1,311,Recent Customer
331945,3,1,1,311,Recent Customer
133102,3,1,1,311,Recent Customer
317108,3,1,1,311,Recent Customer
302473,3,1,1,311,Recent Customer
222941,3,1,1,311,Recent Customer
368939,3,1,1,311,Recent Customer
182480,3,1,1,311,Recent Customer
318481,3,1,1,311,Recent Customer
288855,3,1,1,311,Recent Customer
333167,3,1,1,311,Recent Customer
263092,3,1,1,311,Recent Customer
348608,3,1,1,311,Recent Customer
272747,3,1,1,311,Recent Customer
304782,3,1,1,311,Recent Customer
228976,3,1,1,311,Recent Customer
342288,3,1,1,311,Recent Customer
183370,3,1,1,311,Recent Customer
130327,3,1,1,311,Recent Customer
230954,3,1,1,311,Recent Customer
78225,3,1,1,311,Recent Customer
260964,3,1,1,311,Recent Customer
92692,3,1,1,311,Recent Customer
258278,3,1,1,311,Recent Customer
163285,3,1,1,311,Recent Customer
238012,3,1,1,311,Recent Customer
135927,3,1,1,311,Recent Customer
196208,3,1,1,311,Recent Customer
109659,3,1,1,311,Recent Customer
348952,3,1,1,311,Recent Customer
299978,3,1,1,311,Recent Customer
338104,3,1,1,311,Recent Customer
88274,3,1,1,311,Recent Customer
212296,3,1,1,311,Recent Customer
182148,3,1,1,311,Recent Customer
377360,3,1,1,311,Recent Customer
185668,3,1,1,311,Recent Customer
